Date,Open,High,Low,Close,Adj Close,Volume,Daily Change,
14/04/2010,2.548771,2.560626,2.531582,2.557662,1.763446,5667529,0.82%,
15/04/2010,2.573073,2.578408,2.53988,2.570703,1.772438,8079144,0.51%,
16/04/2010,2.53336,2.536916,2.471715,2.480606,1.710318,11482040,-3.50%,
19/04/2010,2.475865,2.475865,2.437929,2.461639,1.697241,11150313,-0.76%,
20/04/2010,2.461639,2.48357,2.45097,2.465788,1.700101,6175567,0.17%,
21/04/2010,2.478235,2.478235,2.418369,2.424296,1.671494,8212859,-1.68%,
22/04/2010,2.418369,2.430816,2.338942,2.353168,1.622453,12494268,-2.93%,
23/04/2010,2.391533,2.445886,2.382474,2.410254,1.661812,6518953,2.43%,
26/04/2010,2.416294,2.440451,2.391533,2.403611,1.657232,9909851,-0.28%,
27/04/2010,2.397572,2.409651,2.306984,2.306984,1.59061,17335121,-4.02%,
28/04/2010,2.264709,2.33718,2.213376,2.285846,1.576036,22080448,-0.92%,
29/04/2010,2.285846,2.325101,2.270748,2.306984,1.59061,11687428,0.92%,
30/04/2010,2.306984,2.346239,2.294905,2.306984,1.59061,10320349,0.00%,
3/05/2010,2.315439,2.319062,2.268333,2.294905,1.582282,5981276,-0.52%,
4/05/2010,2.284639,2.294905,2.186199,2.192238,1.511495,14237770,-4.47%,
5/05/2010,2.203713,2.218811,2.10165,2.140905,1.476102,12904391,-2.34%,
6/05/2010,2.14634,2.157211,2.056356,2.09863,1.446955,16032417,-1.97%,
7/05/2010,2.09863,2.156003,2.053336,2.10165,1.449037,25538411,0.14%,
10/05/2010,2.291886,2.356505,2.264709,2.294301,1.581865,25062159,9.17%,
11/05/2010,2.267729,2.306984,2.186199,2.201901,1.518158,14083447,-4.03%,
12/05/2010,2.201901,2.25565,2.162646,2.233909,1.540226,14211184,1.45%,
13/05/2010,2.252027,2.261086,2.182576,2.221227,1.531482,10670255,-0.57%,
14/05/2010,2.221227,2.226662,2.109501,2.127619,1.466942,13353690,-4.21%,
17/05/2010,2.110105,2.139093,2.085948,2.104066,1.450703,13152444,-1.11%,
18/05/2010,2.117352,2.174121,2.095611,2.157211,1.487345,11346048,2.53%,
19/05/2010,2.146944,2.146944,2.089572,2.107085,1.452784,11674584,-2.32%,
20/05/2010,2.112521,2.154795,2.05394,2.103462,1.450286,9428066,-0.17%,
21/05/2010,2.113728,2.157815,2.078701,2.154795,1.485679,17514725,2.44%,
24/05/2010,2.154795,2.177744,2.095611,2.128223,1.467358,8819284,-1.23%,
25/05/2010,2.080513,2.106481,2.041258,2.075077,1.430716,11778569,-2.50%,
26/05/2010,2.095611,2.119768,2.062395,2.069038,1.426552,12863185,-0.29%,
27/05/2010,2.092591,2.107689,2.016497,2.088968,1.440293,11742889,0.96%,
28/05/2010,2.10165,2.107085,2.085344,2.096819,1.445706,7250325,0.38%,
31/05/2010,2.095611,2.111917,2.078097,2.098027,1.446539,4981582,0.06%,
1/06/2010,2.095611,2.103462,2.020724,2.08474,1.437378,10736902,-0.63%,
2/06/2010,2.084136,2.096215,2.015289,2.056356,1.417808,9716532,-1.36%,
3/06/2010,2.08474,2.08474,2.032199,2.035219,1.403234,6570984,-1.03%,
4/06/2010,2.045485,2.045485,1.94765,1.960332,1.351601,14036582,-3.68%,
7/06/2010,1.939195,1.96154,1.881822,1.924701,1.327035,7393702,-1.82%,
8/06/2010,1.928928,1.932552,1.86914,1.887861,1.301634,8869769,-1.91%,
9/06/2010,1.894505,1.931948,1.881218,1.93074,1.331199,8428871,2.27%,
10/06/2010,1.926513,1.998983,1.911414,1.989924,1.372005,6878941,3.07%,
11/06/2010,2.011062,2.171101,2.00925,2.155399,1.486096,22633497,8.32%,
14/06/2010,2.174121,2.178952,2.125807,2.159023,1.488594,12690949,0.17%,
15/06/2010,2.153587,2.186199,2.131846,2.178952,1.502335,7910625,0.92%,
16/06/2010,2.180764,2.204317,2.140905,2.171705,1.497338,8135239,-0.33%,
17/06/2010,2.17714,2.201297,2.155399,2.174121,1.499004,7271109,0.11%,
18/06/2010,2.174121,2.313023,2.174121,2.282827,1.573954,19297766,5.00%,
21/06/2010,2.282827,2.310003,2.262293,2.271956,1.566459,10338911,-0.48%,
22/06/2010,2.277995,2.294301,2.235721,2.27256,1.566875,9067892,0.03%,
23/06/2010,2.264709,2.284639,2.239344,2.250215,1.551469,5646399,-0.98%,
24/06/2010,2.262293,2.267729,2.185595,2.188615,1.508997,7166246,-2.74%,
25/06/2010,2.188011,2.24176,2.168082,2.195258,1.513578,11761613,0.30%,
28/06/2010,2.206129,2.281619,2.189823,2.25565,1.555216,8595090,2.75%,
29/06/2010,2.242364,2.254442,2.186199,2.21096,1.524404,26118841,-1.98%,
30/06/2010,2.231493,2.278599,2.20794,2.246591,1.54897,9903514,1.61%,
1/07/2010,2.222435,2.294905,2.189219,2.259878,1.558131,34177157,0.59%,
2/07/2010,2.259878,2.33416,2.244176,2.294301,1.581865,10380895,1.52%,
5/07/2010,2.294301,2.306984,2.267729,2.298529,1.58478,2885560,0.18%,
6/07/2010,2.304568,2.387909,2.295509,2.356505,1.624753,8083922,2.52%,
7/07/2010,2.34805,2.519564,2.343219,2.519564,1.737179,17944305,6.92%,
8/07/2010,2.525604,2.574521,2.500239,2.518961,1.736763,18328412,-0.02%,
9/07/2010,2.518961,2.558216,2.468231,2.500843,1.724271,11728626,-0.72%,
12/07/2010,2.500843,2.512317,2.474874,2.486349,1.714278,6776454,-0.58%,
13/07/2010,2.485745,2.531643,2.47729,2.530435,1.744674,6701782,1.77%,
14/07/2010,2.530435,2.536474,2.492388,2.51111,1.73135,5840117,-0.76%,
15/07/2010,2.511713,2.534663,2.485745,2.500239,1.723854,10511476,-0.43%,
16/07/2010,2.499635,2.518961,2.433807,2.468835,1.702202,8211920,-1.26%,
19/07/2010,2.474874,2.484537,2.427768,2.436827,1.680133,9452993,-1.30%,
20/07/2010,2.445282,2.476082,2.403611,2.476082,1.707199,7455719,1.61%,
21/07/2010,2.482121,2.494804,2.450717,2.476686,1.707615,15000489,0.02%,
22/07/2010,2.476686,2.531643,2.464004,2.528019,1.743008,10493235,2.07%,
23/07/2010,2.525,2.533455,2.497823,2.521376,1.738428,10166059,-0.26%,
26/07/2010,2.536474,2.5558,2.509298,2.5558,1.762162,6293459,1.37%,
27/07/2010,2.560631,2.662694,2.5558,2.662694,1.835863,15436106,4.18%,
28/07/2010,2.663298,2.681416,2.650616,2.668129,1.839611,6856691,0.20%,
29/07/2010,2.666318,2.702553,2.659675,2.664506,1.837113,7726579,-0.14%,
30/07/2010,2.665714,2.668129,2.6174,2.635518,1.817127,7500560,-1.09%,
2/08/2010,2.635518,2.696514,2.633102,2.689871,1.854602,5780544,2.06%,
3/08/2010,2.672357,2.735769,2.671753,2.735769,1.886247,10266660,1.71%,
4/08/2010,2.735769,2.747847,2.687455,2.719463,1.875004,5894758,-0.60%,
5/08/2010,2.728522,2.746639,2.705573,2.717651,1.873755,5323879,-0.07%,
6/08/2010,2.72369,2.731541,2.657259,2.686247,1.852103,6257406,-1.16%,
9/08/2010,2.713424,2.72369,2.682624,2.698326,1.860431,2355634,0.45%,
10/08/2010,2.683831,2.701345,2.65122,2.657259,1.832116,4656885,-1.52%,
11/08/2010,2.638537,2.650616,2.515337,2.524396,1.74051,10658725,-5.00%,
12/08/2010,2.51111,2.525,2.470043,2.48816,1.715526,6690432,-1.44%,
13/08/2010,2.506882,2.517753,2.428976,2.456757,1.693875,6648713,-1.26%,
16/08/2010,2.464004,2.468835,2.409651,2.435015,1.678884,5704545,-0.89%,
17/08/2010,2.439243,2.498427,2.422333,2.484537,1.713028,4481120,2.03%,
18/08/2010,2.482121,2.483933,2.448302,2.472459,1.704701,3608020,-0.49%,
19/08/2010,2.473666,2.492992,2.424145,2.431996,1.676802,10315935,-1.64%,
20/08/2010,2.428976,2.444074,2.362545,2.377643,1.639327,7217719,-2.23%,
23/08/2010,2.377643,2.4018,2.372811,2.393949,1.65057,4465022,0.69%,
24/08/2010,2.385494,2.393345,2.310003,2.331141,1.607265,10386129,-2.62%,
25/08/2010,2.331745,2.345635,2.26169,2.284639,1.575203,6433183,-1.99%,
26/08/2010,2.294301,2.316043,2.282223,2.294301,1.581865,3826568,0.42%,
27/08/2010,2.285243,2.312419,2.270144,2.311815,1.593941,3689401,0.76%,
30/08/2010,2.310003,2.323894,2.290678,2.303964,1.588527,1941667,-0.34%,
31/08/2010,2.273768,2.308192,2.254442,2.303964,1.588527,5060681,0.00%,
1/09/2010,2.321478,2.399988,2.28645,2.398176,1.653484,6707927,4.09%,
2/09/2010,2.397572,2.409651,2.376435,2.394552,1.650986,3445138,-0.15%,
3/09/2010,2.403611,2.42958,2.374019,2.409651,1.661397,3248466,0.63%,
6/09/2010,2.421729,2.42656,2.402403,2.413274,1.663894,2177459,0.15%,
7/09/2010,2.41569,2.421729,2.334764,2.345635,1.617259,4766404,-2.80%,
8/09/2010,2.34805,2.360129,2.313023,2.352882,1.622255,6101719,0.31%,
9/09/2010,2.352882,2.436827,2.343219,2.421729,1.669724,6920407,2.93%,
10/09/2010,2.42656,2.441658,2.393345,2.400592,1.65515,3945161,-0.87%,
13/09/2010,2.418709,2.454945,2.409047,2.41569,1.66556,4171370,0.63%,
14/09/2010,2.41569,2.427164,2.390325,2.41569,1.66556,5118738,0.00%,
15/09/2010,2.424145,2.433204,2.378851,2.397572,1.653068,3083651,-0.75%,
16/09/2010,2.409047,2.41569,2.385494,2.388513,1.646822,2413393,-0.38%,
17/09/2010,2.403611,2.41267,2.284035,2.314231,1.595606,10618126,-3.11%,
20/09/2010,2.314231,2.328121,2.290074,2.314231,1.595606,9526684,0.00%,
21/09/2010,2.300341,2.335368,2.300341,2.303964,1.588527,12986601,-0.44%,
22/09/2010,2.315439,2.315439,2.251423,2.262897,1.560213,8395627,-1.78%,
23/09/2010,2.274976,2.281619,2.216395,2.226662,1.53523,12310256,-1.60%,
24/09/2010,2.232097,2.274372,2.204921,2.270748,1.565626,4460369,1.98%,
27/09/2010,2.265313,2.299737,2.230286,2.236325,1.541892,8113458,-1.52%,
28/09/2010,2.235721,2.248403,2.192238,2.233909,1.540226,25183069,-0.11%,
29/09/2010,2.234513,2.240552,2.185595,2.201297,1.517741,7066713,-1.46%,
30/09/2010,2.198278,2.249007,2.185595,2.218811,1.529817,6564573,0.80%,
1/10/2010,2.218811,2.22485,2.166874,2.169289,1.495672,27216315,-2.23%,
4/10/2010,2.169289,2.186199,2.130638,2.169289,1.495672,5775874,0.00%,
5/10/2010,2.186199,2.218207,2.159023,2.21398,1.526486,5653358,2.06%,
6/10/2010,2.218811,2.261086,2.218811,2.234513,1.540643,5211568,0.93%,
7/10/2010,2.222435,2.239948,2.195258,2.22787,1.536063,5064881,-0.30%,
8/10/2010,2.227266,2.227266,2.184387,2.209752,1.523571,3438715,-0.81%,
11/10/2010,2.210356,2.219415,2.174725,2.177744,1.501502,3607512,-1.45%,
12/10/2010,2.174121,2.174121,2.128827,2.143925,1.478184,4943459,-1.55%,
13/10/2010,2.14936,2.172309,2.133658,2.162646,1.491092,7321806,0.87%,
14/10/2010,2.162646,2.184387,2.136074,2.142113,1.476935,4348163,-0.95%,
15/10/2010,2.143321,2.152983,2.128827,2.148756,1.481515,9040697,0.31%,
18/10/2010,2.137885,2.164458,2.128827,2.164458,1.492342,4824865,0.73%,
19/10/2010,2.169893,2.216395,2.16627,2.181972,1.504417,5651231,0.81%,
20/10/2010,2.160231,2.174121,2.150568,2.156003,1.486512,8354620,-1.19%,
21/10/2010,2.173517,2.173517,2.134262,2.14634,1.47985,7586821,-0.45%,
22/10/2010,2.143925,2.157815,2.11856,2.156003,1.486512,5426871,0.45%,
25/10/2010,2.162646,2.167478,2.11554,2.119164,1.461112,7858860,-1.71%,
26/10/2010,2.124599,2.127619,2.09863,2.11554,1.458614,8127513,-0.17%,
27/10/2010,2.113728,2.127619,2.093799,2.107689,1.453201,5593677,-0.37%,
28/10/2010,2.114332,2.119768,2.091383,2.104066,1.450703,8301024,-0.17%,
29/10/2010,2.100442,2.122183,2.079305,2.110709,1.455283,6461475,0.32%,
1/11/2010,2.124599,2.134866,2.056356,2.062395,1.421971,5674106,-2.29%,
2/11/2010,2.053336,2.07387,2.041258,2.07387,1.429883,7418003,0.56%,
3/11/2010,2.078097,2.082325,2.018309,2.030991,1.400319,5063533,-2.07%,
4/11/2010,2.046693,2.064811,2.009854,2.015893,1.38991,7767689,-0.74%,
5/11/2010,2.02314,2.033407,1.932552,1.944026,1.340359,13876162,-3.57%,
8/11/2010,1.938591,1.950669,1.908395,1.928928,1.329949,6626079,-0.78%,
9/11/2010,1.920473,1.971807,1.920473,1.967579,1.356598,7217405,2.00%,
10/11/2010,1.970599,1.970599,1.928928,1.947046,1.342441,6219424,-1.04%,
11/11/2010,1.94463,1.957916,1.896316,1.934967,1.334113,11562172,-0.62%,
12/11/2010,1.89692,2.003815,1.884842,1.992944,1.374087,14612800,3.00%,
15/11/2010,1.991736,2.02616,1.963352,2.014081,1.38866,7942072,1.06%,
16/11/2010,2.001399,2.010458,1.969391,1.977242,1.36326,5839912,-1.83%,
17/11/2010,1.982677,1.994756,1.962748,1.994756,1.375336,7820479,0.89%,
18/11/2010,2.000191,2.042466,1.998983,2.009854,1.385746,8077533,0.76%,
19/11/2010,2.009854,2.017705,1.918662,1.948254,1.343274,15223956,-3.06%,
22/11/2010,1.948254,1.974222,1.861893,1.86612,1.286644,14255348,-4.22%,
23/11/2010,1.86612,1.867932,1.829885,1.851022,1.276235,14815578,-0.81%,
24/11/2010,1.847399,1.88605,1.83532,1.857665,1.280815,11651988,0.36%,
25/11/2010,1.872763,1.872763,1.823846,1.861893,1.28373,13450982,0.23%,
26/11/2010,1.871556,1.871556,1.811767,1.847399,1.273737,16831424,-0.78%,
29/11/2010,1.846795,1.872159,1.803916,1.811767,1.24917,14447992,-1.93%,
30/11/2010,1.808748,1.828677,1.775532,1.806332,1.245422,13249054,-0.30%,
1/12/2010,1.811767,1.880614,1.802104,1.865516,1.286228,14727692,3.28%,
2/12/2010,1.882426,1.924701,1.82445,1.923493,1.326202,12959215,3.11%,
3/12/2010,1.932552,1.951877,1.907187,1.943422,1.339942,11312273,1.04%,
6/12/2010,1.954293,1.954293,1.908999,1.925909,1.327868,5036950,-0.90%,
7/12/2010,1.926513,1.938591,1.902356,1.922889,1.325785,10297588,-0.16%,
8/12/2010,1.909603,1.991132,1.905375,1.983281,1.367424,7784742,3.14%,
9/12/2010,1.994756,2.029179,1.977242,2.005626,1.382831,10725326,1.13%,
10/12/2010,2.005022,2.008042,1.951273,1.965767,1.355349,5971055,-1.99%,
13/12/2010,1.970599,1.972411,1.945838,1.955501,1.348271,6122233,-0.52%,
14/12/2010,1.960332,1.960332,1.920473,1.936779,1.335362,5597080,-0.96%,
15/12/2010,1.932552,1.938591,1.896316,1.904167,1.312877,10732943,-1.68%,
16/12/2010,1.921077,1.921077,1.884238,1.897524,1.308297,6957234,-0.35%,
17/12/2010,1.907791,1.907791,1.85525,1.864308,1.285395,22483360,-1.75%,
20/12/2010,1.817806,1.868536,1.811767,1.860685,1.321423,20647633,2.80%,
21/12/2010,1.860081,1.879407,1.854042,1.862497,1.322709,5850336,0.10%,
22/12/2010,1.867932,1.867932,1.835924,1.848606,1.312844,4349145,-0.75%,
23/12/2010,1.844379,1.854042,1.834112,1.838944,1.305983,4618035,-0.52%,
27/12/2010,1.829885,1.841963,1.794857,1.802708,1.280249,9359338,-1.97%,
28/12/2010,1.805728,1.819014,1.79063,1.802708,1.280249,20881382,0.00%,
29/12/2010,1.797877,1.819618,1.797877,1.805728,1.282393,3663186,0.17%,
30/12/2010,1.811767,1.820222,1.778551,1.781571,1.265238,8478220,-1.34%,
3/01/2011,1.810559,1.810559,1.781571,1.78761,1.269526,20384916,0.34%,
4/01/2011,1.800293,1.805728,1.774928,1.796669,1.27596,7798930,0.51%,
5/01/2011,1.791838,1.79365,1.758622,1.785799,1.26824,7061420,-0.61%,
6/01/2011,1.784591,1.79063,1.748355,1.75983,1.249798,6515297,-1.45%,
7/01/2011,1.759226,1.762849,1.697626,1.722991,1.223635,14078536,-2.09%,
10/01/2011,1.71514,1.71514,1.6783,1.693398,1.202619,7684488,-1.72%,
11/01/2011,1.689171,1.709704,1.684943,1.700042,1.207337,13229555,0.39%,
12/01/2011,1.706081,1.854042,1.703061,1.854042,1.316705,18873545,9.06%,
13/01/2011,1.858873,1.96456,1.854042,1.962748,1.393906,24216943,5.86%,
14/01/2011,1.952481,2.009854,1.952481,1.986905,1.411062,15061705,1.23%,
17/01/2011,1.979658,1.998379,1.950669,1.97543,1.402912,6234567,-0.58%,
18/01/2011,1.974826,2.059375,1.974826,2.053336,1.45824,12415699,3.94%,
19/01/2011,2.066623,2.074474,2.032199,2.058168,1.461672,11904741,0.24%,
20/01/2011,2.047297,2.14634,2.044881,2.143925,1.522574,21677535,4.17%,
21/01/2011,2.167478,2.239948,2.137885,2.189823,1.55517,19124698,2.14%,
24/01/2011,2.178952,2.218811,2.146944,2.184991,1.551739,11810742,-0.22%,
25/01/2011,2.186199,2.191031,2.10467,2.137281,1.517856,12505594,-2.18%,
26/01/2011,2.12943,2.148152,2.110709,2.113728,1.501129,15110289,-1.10%,
27/01/2011,2.108293,2.131242,2.070246,2.102254,1.49298,28118761,-0.54%,
28/01/2011,2.10165,2.121579,2.074474,2.102254,1.49298,16585705,0.00%,
31/01/2011,2.102254,2.137885,2.072662,2.110105,1.498556,8651408,0.37%,
1/02/2011,1.962748,2.035219,1.957313,2.024348,1.437653,58828304,-4.06%,
2/02/2011,2.034011,2.034011,1.992944,2.000191,1.420497,33864978,-1.19%,
3/02/2011,1.994756,1.999587,1.941611,1.950065,1.384899,249187657,-2.51%,
4/02/2011,2.004419,2.00623,1.923493,1.929532,1.370317,47341871,-1.05%,
7/02/2011,1.92772,1.940403,1.893901,1.922285,1.36517,26285811,-0.38%,
8/02/2011,1.927116,1.927116,1.898732,1.907187,1.354448,24439166,-0.79%,
9/02/2011,1.912018,1.920473,1.893297,1.900544,1.34973,19874731,-0.35%,
10/02/2011,1.905375,1.905375,1.832905,1.861289,1.321852,26776089,-2.07%,
11/02/2011,1.86612,1.86914,1.842567,1.859477,1.320565,28041362,-0.10%,
14/02/2011,1.873367,1.876991,1.827469,1.837736,1.305125,15862675,-1.17%,
15/02/2011,1.844379,1.863101,1.826865,1.863101,1.323139,12482177,1.38%,
16/02/2011,1.872159,1.94765,1.872159,1.94765,1.383184,30637434,4.54%,
17/02/2011,1.966371,2.018913,1.963956,1.992944,1.415351,34538147,2.33%,
18/02/2011,2.002003,2.008042,1.941611,1.977242,1.404199,21168361,-0.79%,
21/02/2011,1.974826,1.974826,1.912622,1.918058,1.362168,15288426,-2.99%,
22/02/2011,1.898732,1.917454,1.867932,1.895712,1.346298,11094803,-1.17%,
23/02/2011,1.895712,1.91383,1.872763,1.884238,1.33815,7091230,-0.61%,
24/02/2011,1.867932,1.889069,1.86612,1.877595,1.333432,6236213,-0.35%,
25/02/2011,1.887258,1.909603,1.885446,1.899336,1.348872,7140529,1.16%,
28/02/2011,1.904167,1.905979,1.88001,1.89994,1.349301,14719734,0.03%,
1/03/2011,1.910207,1.91383,1.875179,1.881822,1.336434,8354084,-0.95%,
2/03/2011,1.867932,1.871556,1.841963,1.859477,1.320565,10559991,-1.19%,
3/03/2011,1.860081,1.875783,1.819014,1.834716,1.30298,12055383,-1.33%,
4/03/2011,1.842567,1.848606,1.820222,1.825657,1.296546,15433319,-0.49%,
7/03/2011,1.829885,1.842567,1.811767,1.82143,1.293545,67313408,-0.23%,
8/03/2011,1.823846,1.843775,1.812371,1.833508,1.302122,7250383,0.66%,
9/03/2011,1.842567,1.862497,1.829281,1.857061,1.318849,10303771,1.28%,
10/03/2011,1.846795,1.861289,1.825054,1.854646,1.317134,11474538,-0.13%,
11/03/2011,1.844983,1.884238,1.837132,1.864308,1.323996,10139213,0.52%,
14/03/2011,1.85223,1.935571,1.848003,1.901148,1.350159,18032566,1.98%,
15/03/2011,1.870348,1.908395,1.848003,1.905979,1.35359,16989295,0.25%,
16/03/2011,1.908395,1.910207,1.851626,1.867328,1.326141,15825919,-2.03%,
17/03/2011,1.872159,1.889673,1.853438,1.88303,1.337292,9734411,0.84%,
18/03/2011,1.887861,1.896316,1.854042,1.878803,1.33429,24138589,-0.22%,
21/03/2011,1.896316,1.910811,1.88001,1.904771,1.352732,7713273,1.38%,
22/03/2011,1.909603,1.938591,1.887861,1.905979,1.35359,14180451,0.06%,
23/03/2011,1.894505,1.907791,1.880614,1.899336,1.348872,10148761,-0.35%,
24/03/2011,1.881218,1.918662,1.880614,1.918662,1.362597,9246256,1.02%,
25/03/2011,1.922889,1.927116,1.910207,1.927116,1.368601,11391663,0.44%,
28/03/2011,1.930136,1.941611,1.926513,1.933156,1.372891,7409254,0.31%,
29/03/2011,1.932552,1.936779,1.908395,1.914434,1.359594,14144672,-0.97%,
30/03/2011,1.932552,1.932552,1.896316,1.905375,1.353161,17870891,-0.47%,
31/03/2011,1.914434,1.915038,1.85525,1.864308,1.323996,14145790,-2.16%,
1/04/2011,1.872159,1.892693,1.853438,1.872763,1.33,8904808,0.45%,
4/04/2011,1.867932,1.885446,1.858873,1.870348,1.328285,9578436,-0.13%,
5/04/2011,1.876387,1.876387,1.844379,1.857061,1.318849,6817991,-0.71%,
6/04/2011,1.854042,1.898128,1.843171,1.892693,1.344154,9961700,1.92%,
7/04/2011,1.887861,1.924701,1.887861,1.89692,1.347156,13786918,0.22%,
8/04/2011,1.904771,1.91685,1.892089,1.905979,1.35359,5291110,0.48%,
11/04/2011,1.902356,1.920473,1.898128,1.905375,1.353161,1891865,-0.03%,
12/04/2011,1.892089,1.919265,1.884238,1.90296,1.351446,10829315,-0.13%,
13/04/2011,1.906583,1.91383,1.892089,1.905375,1.353161,8092096,0.13%,
14/04/2011,1.891485,1.90296,1.863101,1.878803,1.33429,12519383,-1.39%,
15/04/2011,1.883634,1.886654,1.843775,1.850418,1.314131,35481475,-1.51%,
18/04/2011,1.861289,1.861289,1.813579,1.825657,1.296546,15113985,-1.34%,
19/04/2011,1.811767,1.820826,1.77674,1.781571,1.290858,10710584,-0.44%,
20/04/2011,1.802708,1.811767,1.766473,1.768889,1.281669,10406272,-0.71%,
21/04/2011,1.773116,1.802104,1.763453,1.776136,1.28692,10279879,0.41%,
26/04/2011,1.77674,1.817203,1.771304,1.775532,1.286482,12508171,-0.03%,
27/04/2011,1.779155,1.80452,1.767681,1.783987,1.292609,7063966,0.48%,
28/04/2011,1.794857,1.810559,1.784591,1.805728,1.308361,6234282,1.22%,
29/04/2011,1.811767,1.817806,1.79365,1.80754,1.309674,9791735,0.10%,
2/05/2011,1.817806,1.833508,1.796669,1.819618,1.318425,5740128,0.67%,
3/05/2011,1.823242,1.827469,1.808748,1.82143,1.319738,7331631,0.10%,
4/05/2011,1.823846,1.844983,1.817806,1.832301,1.327615,6856127,0.60%,
5/05/2011,1.83834,1.83834,1.805728,1.815391,1.315363,7019047,-0.92%,
6/05/2011,1.812371,1.83834,1.808144,1.828677,1.324989,6046357,0.73%,
9/05/2011,1.816599,1.823846,1.775532,1.780363,1.289982,11629671,-2.64%,
10/05/2011,1.778551,1.798481,1.752583,1.785799,1.293922,6332950,0.31%,
11/05/2011,1.79365,1.799689,1.779759,1.791838,1.298297,4059354,0.34%,
12/05/2011,1.774928,1.799689,1.774324,1.797273,1.302235,4003428,0.30%,
13/05/2011,1.800293,1.808748,1.760434,1.764057,1.278168,9577096,-1.85%,
16/05/2011,1.754395,1.779155,1.745336,1.774324,1.285607,7189164,0.58%,
17/05/2011,1.775532,1.794253,1.763453,1.774324,1.285607,8805243,0.00%,
18/05/2011,1.779155,1.784591,1.761642,1.766473,1.279919,9049562,-0.44%,
19/05/2011,1.769493,1.780967,1.751375,1.75983,1.275105,12151673,-0.38%,
20/05/2011,1.764661,1.788818,1.727218,1.740504,1.261103,13638819,-1.10%,
23/05/2011,1.723595,1.730842,1.703061,1.709704,1.238786,11785711,-1.77%,
24/05/2011,1.703061,1.716347,1.690379,1.701249,1.23266,9085462,-0.49%,
25/05/2011,1.694002,1.764661,1.694002,1.760434,1.275543,13180938,3.48%,
26/05/2011,1.760434,1.80452,1.750167,1.770097,1.282545,9463913,0.55%,
27/05/2011,1.779759,1.808144,1.759226,1.777948,1.288233,15375439,0.44%,
30/05/2011,1.768889,1.778551,1.764057,1.775532,1.286482,3093375,-0.14%,
31/05/2011,1.786402,1.811767,1.783987,1.801501,1.305299,7263217,1.46%,
1/06/2011,1.811767,1.815391,1.769493,1.77674,1.287358,6725131,-1.37%,
2/06/2011,1.767681,1.790026,1.751375,1.75983,1.275105,6189389,-0.95%,
3/06/2011,1.755602,1.775532,1.733861,1.774324,1.285607,19552200,0.82%,
6/06/2011,1.787006,1.788214,1.738089,1.751375,1.268979,4900821,-1.29%,
7/06/2011,1.756206,1.762246,1.7399,1.748355,1.266791,4423633,-0.17%,
8/06/2011,1.743524,1.748959,1.720575,1.726614,1.251038,9750966,-1.24%,
9/06/2011,1.72601,1.735673,1.709704,1.721783,1.247538,5920303,-0.28%,
10/06/2011,1.722991,1.728426,1.687359,1.694002,1.227409,11180708,-1.61%,
13/06/2011,1.694002,1.735673,1.690983,1.719367,1.245788,10290115,1.50%,
14/06/2011,1.721783,1.749563,1.721783,1.739297,1.260228,6328241,1.16%,
15/06/2011,1.739297,1.739297,1.712724,1.730238,1.253664,7575489,-0.52%,
16/06/2011,1.725406,1.736277,1.7091,1.728426,1.252351,11459859,-0.10%,
17/06/2011,1.72903,1.775532,1.717555,1.772512,1.284294,19259720,2.55%,
20/06/2011,1.754998,1.757414,1.728426,1.739297,1.260228,11518363,-1.87%,
21/06/2011,1.739297,1.766473,1.739297,1.766473,1.279919,8119890,1.56%,
22/06/2011,1.769493,1.774928,1.758018,1.764057,1.278168,4201374,-0.14%,
23/06/2011,1.759226,1.759226,1.709704,1.719367,1.245788,11186248,-2.53%,
24/06/2011,1.735069,1.735069,1.660787,1.689171,1.223909,21717257,-1.76%,
27/06/2011,1.689171,1.711516,1.663806,1.683736,1.219971,8695833,-0.32%,
28/06/2011,1.684943,1.697022,1.66441,1.686151,1.22172,9483005,0.14%,
29/06/2011,1.696418,1.721179,1.687963,1.690379,1.224784,9928290,0.25%,
30/06/2011,1.690983,1.721783,1.690983,1.721179,1.2471,8733599,1.82%,
1/07/2011,1.72601,1.784591,1.721179,1.784591,1.293046,13650680,3.68%,
4/07/2011,1.791838,1.792442,1.75983,1.784591,1.293046,4869856,0.00%,
5/07/2011,1.784591,1.79063,1.765265,1.77372,1.285169,10817380,-0.61%,
6/07/2011,1.763453,1.771304,1.707289,1.727218,1.251476,11417922,-2.62%,
7/07/2011,1.733861,1.756206,1.704269,1.710308,1.239224,15787919,-0.98%,
8/07/2011,1.720575,1.726614,1.626363,1.628779,1.180151,26112246,-4.77%,
11/07/2011,1.63059,1.63059,1.533963,1.564159,1.13333,20475527,-3.97%,
12/07/2011,1.541814,1.585296,1.51041,1.565971,1.134643,14085045,0.12%,
13/07/2011,1.559932,1.576237,1.528528,1.545437,1.119765,21926645,-1.31%,
14/07/2011,1.527924,1.549665,1.509806,1.518261,1.100074,22881829,-1.76%,
15/07/2011,1.512826,1.533963,1.486857,1.507994,1.092635,15948393,-0.68%,
18/07/2011,1.515241,1.517657,1.47961,1.491688,1.08082,15307997,-1.08%,
19/07/2011,1.503163,1.526112,1.486253,1.509806,1.093948,8739956,1.21%,
20/07/2011,1.526112,1.570198,1.517053,1.565367,1.134205,9690329,3.68%,
21/07/2011,1.561139,1.639649,1.543022,1.638441,1.187151,23085365,4.67%,
